華語詞,序號,客語漢字,客語拼音,標籤,備註
被招贅,0,分人招,bun53 ngin55 zhau53,,
被毒蟲灼傷,0,蜒着,rhan55 do24,,
被氣,0,受氣,shiu33 hi11,,
被激怒,0,受氣,shiu33 hi11,,
裂出縫隙,0,必縫,bid5 pung33,,
裂縫,0,必縫,bid5 pung33,,
裂開,0,必忒,bid5 ted5,,
裂開,1,綻,can11,,
裝傻,0,詐癲,za11 dien53,,
裝垃圾,0,抔垃圾,bud5 la24 sab5,,
裝好,0,裝便,zong53 pien33,,
裝死,0,詐死,za11 si24,,
裝水,0,承水,shin55 shui24,,
裝潢,0,裝潢,zong53 fong55,,
裝瘋賣傻,0,詐生詐死,za11 sang53 za11 si24,,
裝瘋賣傻,1,詐癲,za11 dien53,,
裝緊,0,鬥緪來,deu11 hen55 loi55,,
裝飾用的,0,看靚个,kon11 ziang53 gai11,,
裡面,0,內肚,nui33 du24,,
裡頭,0,內肚,nui33 du24,,
褐色,0,豬肝色,zhu53 gon53 sed5,,
褒揚,0,褒獎,bo53 ziong24,,
褒獎,0,褒獎,bo53 ziong24,,
褲帶,0,褲帶,fu11 dai11,,
褲底,0,褲襠底,fu11 long33 dai24,,
褲腰,0,褲頭,fu11 teu55,,
褲袋,0,褲袋仔,fu11 toi33 er55,,
褲襠,0,褲襠底,fu11 long33 dai24,,
褲襠底,0,褲襠底,fu11 long33 dai24,,
褲頭,0,褲頭,fu11 teu55,,
褲頭鬆脫,0,落褲頭,lau11 fu11 teu55,,
西北雨,0,打風馳,da24 fung53 chi55,,
西北雨,1,風時水,fung53 shi55 shui24,,
要死不活,0,半生死,ban11 sang53 si24,,
要角,0,大腳士,tai33 giog5 sii11,,
要訣,0,孔竅,kung24 kiau11,,
要領,0,孔竅,kung24 kiau11,,
覆蓋,0,幪,miang53,,
見不得人,0,見人毋得,gien11 ngin55 m55 ded5,,
覓食,0,尋食,cim55 shid2,,
視力模糊,0,目珠花花,mug5 zhu53 fa53 fa53,,
視線模糊,0,目摸目罅,mug5 mo53 mug5 la33,,
覺得高興,0,暢暢仔,tiong11 tiong11 er55,,
觀賞用的,0,看靚个,kon11 ziang53 gai11,,
角色,0,腳士,giog5 sii11,,
觸犯到,0,犯着,fam53 do24,,
觸犯到,1,挨着,ai53 do24,,
觸電,0,掣着,chad5 do24,,
觸類旁通,0,一踢三通,rhid5 ted5 sam53 tung53,,
訂製戒指,0,打禁指,da24 gim11 zhi24,,
訃聞,0,訃聞,fu11 vun55,,
計較,0,呿,kia53,,
討債,0,討債,to24 zai11,,
討罵,0,賺罵,con33 ma11,,
記性,0,記才,gi11 coi55,,
記憶力,0,記才,gi11 coi55,,
記點,0,打點,da24 diam24,,
訣竅,0,孔竅,kung24 kiau11,,
設席,0,排桌,bai55 zog5,,
許久不見,0,久見,giu24 gien11,,
診所,0,診所,zhin24 so24,,
註記,0,打點,da24 diam24,,
試水溫,0,試試仔,chi11 chi11 er55,,
該死,0,該死,goi53 si24,,
誇耀,0,展寶,dien24 bo24,,
認不出,0,認毋識,ngin33 m55 shid5,,
認不得,0,認毋識,ngin33 m55 shid5,,
認人,0,認人,ngin33 ngin55,,
認分,0,認分,ngin33 fun33,,
認識的人,0,熟事人,shug2 sii33 ngin55,,
誣陷,0,冤枉,rhan53 vong24,,
誦經,0,誦經,siung33 gin53,,
說來說去,0,講去講轉,gong24 hi11 gong24 zhon24,,
說反,0,顛倒講,dien53 do11 gong24,,
說吉祥話,0,講四句,gong24 si11 gi11,,
說四句,0,講四句,gong24 si11 gi11,,
說場面話,0,講靚話,gong24 ziang53 voi53,,
說是這樣說,0,講斯恁樣講,gong24 sii33 an55 ngiong55 gong24,,
說是這麼說,0,講斯恁樣講,gong24 sii33 an55 ngiong55 gong24,,
說漂亮話,0,講靚話,gong24 ziang53 voi53,,
說詞,0,聲胲,shang53 goi53,,
說話聲音,0,聲胲,shang53 goi53,,
調兵,0,調兵,diau11 bin53,,
調和,0,調解,tiau55 gai24,,
調皮,0,賤,cien33,,
調解,0,調解,tiau55 gai24,,
調貨,0,撥貨,bad5 fo11,,
論件計酬,0,做件仔,zo11 kien33 er55,,
諺語,0,老古人言,lo24 gu24 ngin55 ngien55,,
謊話連篇,0,花舌,fa53 shad2,,
識人,0,認人,ngin33 ngin55,,
變冷,0,轉冷,zhon24 lang53,,
變戲法,0,變把戲,bien11 ba24 hi11,,
變把戲,0,變把戲,bien11 ba24 hi11,,
變色,0,轉色,zhon24 sed5,,
豆娘,0,水囊蜺,shui24 nong55 ni53,,
豆渣,0,豆腐頭,teu33 fu33 teu55,,
豌豆,0,荷蘭豆,ho55 lan55 teu33,,
豎著耳朵,0,耳卻卻仔,ngi24 hiag5 hiag5 er55,,
象鼻蟲,0,筍蛄,sun24 gu53,,
豪奢,0,排場,pai55 chong55,,
豬欄,0,豬寮,zu53 liau55,,
豬欄,1,豬欄,zhu53 lan55,,
豬瘦肉,0,腈豬肉,ziang53 zhu53 ngiug5,,
豬肉攤,0,豬砧,zhu53 diam53,,
貌美如花,0,靚膩膩仔,ziang53 ne11 ne11 er55,,
貓頭鷹,0,貓頭鳥,ngiau11 teu55 diau53,,
負氣離開,0,掣等走,chad5 den24 zeu24,,
負荷不了,0,奈毋何,nai33 m55 ho55,,
財力豐厚,0,發扯扯,bod5 cha11 cha11,,
貨底,0,貨尾,fo11 mui53,,
貨底,1,貨底,fo11 dai24,,
貪吃,0,貪㘔,tam53 sai53,,
貪吃鬼,0,豺牯,sai55 gu24,,
貪吃鬼,1,豺嫲,sai55 ma55,,
貴得很,0,貴冉冉仔,gui11 ngiam53 ngiam53 er55,,
貴得很,1,貴參參仔,gui11 sem53 sem53 er55,,
買戒指,0,打禁指,da24 gim11 zhi24,,
買油,0,打油,da24 rhiu55,,
買票,0,打單,da24 dan53,,
買票,1,買票,mai53 piau11,,
買被胎,0,打被骨,da24 pi53 gud5,,
買酒,0,打酒,da24 ziu24,,
買酒,1,倒酒,do24 ziu24,,
貼著,0,巴等,ba53 den24,,
貼身,0,兼身,giam53 shin53,,
賄賂,0,送紅包,sung11 fung55 bau53,,
賞耳光,0,抨巴掌嫲,biang53 ba53 zhong24 ma55,,
賞耳光,1,搧巴掌嫲,shan53 ba53 zhong24 ma55,,
賠本,0,打出本,da24 chud5 bun24,,
賣不了多少錢,0,無價,mo55 ga11,,
賣米,0,糶米,tiau11 mi24,,
賣雜貨,0,賣雜細,mai33 cab2 ce11,,
質地堅硬,0,硬健硬健,ngang33 kien33 ngang33 kien33,,
賭氣,0,鬥氣,deu11 hi11,,
賴在地上,0,搵地泥,vun11 ti33 nai55,,
賴床,0,韌床,ngiun53 cong55,,
賴著,0,搵等,vun11 den24,,
購票,0,打單,da24 dan53,,
購票,1,買票,mai53 piau11,,
贖回來,0,贖轉來,shug2 zhon24 loi55,,
走光光,0,走俐俐,zeu24 li33 li33,,
走山,0,走山,zeu24 san53,,
走投無路,0,走無路去,zeu24 mo55 lu33 hi11,,
走春,0,行春,hang55 chun53,,
走為上策,0,先走先贏,sen53 zeu24 sen53 rhang55,,
走避不及,0,走毋掣,zeu24 m55 chad5,,
走開,0,行往走,hang55 gong53 zeu24,,
走開,1,行開,hang55 koi53,,
起,0,起勢,hi24 shi11,,
起先,0,先先,sen53 sen53,,
起先,1,頭下碼,teu55 ha33 ma53,,
起初,0,先先,sen53 sen53,,
起初,1,頭下碼,teu55 ha33 ma53,,
起泡,0,起波,hi24 po53,,
起火,0,著火,chog2 fo24,,
起釘器,0,撬仔,kiau33 er55,,
起雞皮疙瘩,0,起寒毛菇,hi24 hon55 mo53 gu53,,
起雞皮疙瘩,1,起雞嫲皮,hi24 gai53 ma55 pi55,,
起風,0,起風,hi24 fung53,,
趁年輕,0,趕後生,gon24 heu33 sang53,,
越瓜,0,醃瓜仔,am53 gua53 er55,,
越看越漂亮,0,緊看緊靚,gin24 kon11 gin24 ziang53,,
越看越美,0,緊看緊靚,gin24 kon11 gin24 ziang53,,
趕工,0,拚事,biang11 she33,,
趕快,0,趕遽,gon24 giag5,,
趕時間,0,赴時間,fu11 shi55 gien53,,
趕緊,0,趕遽,gon24 giag5,,
趕蚊子,0,撥蚊仔,pad5 mun53 er55,,
趕走,0,追走,dui53 zeu24,,
趕走,1,逐走,giug5 zeu24,,
趕赴中餐,0,赴食晝,fu11 shid2 zhiu11,,
趨炎附勢,0,偎大片,va24 tai33 pien24,,
足不出戶,0,三步門就毋出,sam53 pu33 mun55 ciu55 m55 chud5,,
足秤,0,有秤頭,rhiu53 chin11 teu55,,
足跡,0,腳跡,giog5 ziag5,,
趴下,0,伏落去,pug2 log2 hi11,,
趴下去,0,伏落去,pug2 log2 hi11,,
趴著,0,伏等,pug2 den24,,
趾高氣揚,0,肩胛咻咻,gien53 gab5 hio11 hio11,,
跌倒,0,橫倒,vang33 do24,,
跑不掉,0,走毋俐,zeu24 m55 li33,,
跑來跑去,0,走東走西,zeu24 dung53 zeu24 si53,,
跑來跑去,1,舂上舂下,zhung53 shong53 zhung53 ha53,,
跑光光,0,走俐俐,zeu24 li33 li33,,
跛腳,0,跛腳,bai55 giog5,,
跛腳的人,0,跛腳仔,bai55 giog5 er55,,
跟不上別人,0,跈人毋着,ten55 ngin55 m55 do24,,
跟拜,0,跈拜,ten55 bai11,,
路尾,0,路尾,lu33 mui53,,
跳上跳下,0,跳上跌落,tiau55 shong53 died5 log2,,
跳上跳下,1,跳上跳下,tiau55 shong53 tiau55 ha53,,
跳腳,0,蹦跳,bang24 tiau55,,
跳腳,1,蹦跳,bang24 tiau11,,
跳進黃河也洗不清,0,三條坑水洗毋淨,sam53 tiau55 hang53 shui24 se24 m55 ciang33,,
踏春,0,行春,hang55 chun53,,
踢棉被,0,踢被,ted5 pi53,,
踢棉被,1,蹬被,dem24 pi53,,
踢被,0,踢被,ted5 pi53,,
踢被,1,蹬被,dem24 pi53,,
踢被子,0,踢被,ted5 pi53,,
踢被子,1,蹬被,dem24 pi53,,
踩水,0,涉水,zheb2 shui24,,
踩爛,0,蹴綿,cio11 mien55,,
蹄膀,0,膨腿,pong11 tui24,,
躁動不安,0,躁躁轉,cau53 cau53 zhon24,,
身形清瘦,0,瘦身,seu11 shin53,,
身心舒服快樂,0,暢快,chong24 kuai11,,
身體不適,0,人毋好,ngin55 m55 ho24,,
身體健壯,0,砸身,zab5 shin53,,
身體異味,0,臭羴,chiu11 hien11,,
躲得一乾二淨,0,閃俐俐,sham24 li33 li33,,
躲得老遠,0,閃俐俐,sham24 li33 li33,,
躲得遠遠的,0,閃俐俐,sham24 li33 li33,,
躲貓貓,0,囥人尋,kong11 ngin55 cim55,,
躲貓貓,1,囥尋仔,kong11 cim55 er55,,
躲開,0,閃走,sham24 zeu24,,
躲雨,0,閃水,sham24 shui24,,
躲雨,1,僑水,kieu55 shui24,,
躺在地上,0,搵地泥,vun11 ti33 nai55,,
躺著,0,搵等,vun11 den24,,
車廂,0,火車子,fo24 cha53 zii24,,
軟綿綿的,0,軟習習仔,ngion53 sib2 sib2 er55,,
軟綿綿的,1,軟濟濟,ngion53 zi55 zi55,,
軟脆,0,脆脆,ce11 cioi11,,
軟脆,1,脆脆,ce11 ce11,,
軟脆,2,脆脆,cioi11 ce11,,
軟脆,3,脆脆,cioi11 cioi11,,
軟軟的,0,軟習習仔,ngion53 sib2 sib2 er55,,
軟軟的,1,軟濟濟,ngion53 zi55 zi55,,
較好,0,較爭,ha11 zang53,,
較真,0,戥真,den24 zhin53,,
載來載去,0,載去載轉,zai11 hi11 zai11 zhon24,,
載去載回,0,載去載轉,zai11 hi11 zai11 zhon24,,
載貨,0,載貨,zai11 fo11,,
輓聯,0,輓聯,van53 lien55,,
輕手輕腳,0,輕手輕腳,kiang53 shiu24 kiang53 giog5,,
輕聲細語,0,低言細語,dai53 ngien55 se11 ngi53,,
輕聲細語,1,軟聲軟斗,ngion53 shang53 ngion53 deu24,,
輕鬆事,0,輕可事,kiang53 ko24 she33,,
輟學,0,輟學,dod5 hog2,,
輩分,0,輩分,bui11 fun33,,
輪流,0,照輪,zhau11 lun55,,
輪流來,0,輪等來,lun55 den24 loi55,,
輪著來,0,輪等來,lun55 den24 loi55,,
輸得起,0,擔輸贏,dam53 shiu53 rhang55,,
輻射線,0,輻射線,fug5 sha33 sien11,,
輾到,0,輾着,zhan11 do24,,
輾壓到,0,輾着,zhan11 do24,,
輾過去,0,輾啊過,zhan11 a33 go11,,
轉不過來,0,拗毋轉,au24 m55 zhon24,,
轉來轉去,0,上下,din53 shong53 din53 ha53,,
轉來轉去,1,來去,din53 loi55 din53 hi11,,
轉來轉去,2,斡來斡去,vad5 loi55 vad5 hi11,,
轉冷,0,轉冷,zhon24 lang53,,
轉向回來,0,向轉來,hiong11 zhon24 loi55,,
轉回來,0,𢳆轉來,ngau11 zhon24 loi55,,
轉眼間,0,一眨目,rhid5 shab5 mug5,,
轉眼間,1,一𥍉目,rhid5 ngiab5 mug5,,
轉走,0,𢳆走,ngau11 zeu24,,
轉身,0,轉身,zhon24 shin53,,
轉過來,0,𢳆轉來,ngau11 zhon24 loi55,,
轉開,0,𢳆走,ngau11 zeu24,,
轉頭,0,斡頭,vad5 teu55,,
辛勤耕耘,0,耕園耕圃,gang53 rhan55 gang53 bu53,,
迎面遇上,0,相堵頭,siong53 du55 teu55,,
近一小時,0,成點鐘仔,shang55 diam24 zhung53 er55,,
近來可好,0,恁久好無,an24 giu24 ho24 mo55,,
近百個左右,0,成百個,shang55 bag5 gai11,,
近身,0,兼身,giam53 shin53,,
迷濛不清,0,濛濛,mung55 mung55,,
迸裂,0,綻,can11,,
追加,0,加添,ga53 tiam53,,
追女朋友,0,追細妹仔,dui53 se11 moi11 er55,,
追走,0,追走,dui53 zeu24,,
追走,1,逐走,giug5 zeu24,,
退伍,0,退伍,tui11 ng24,,
退殼,0,退殼,tui11 hog5,,
退殼,1,㪐殼,lud5 hog5,,
退流行,0,過時,go11 shi55,,
退色,0,轉色,zhon24 sed5,,
送厚禮,0,送大閹雞,sung11 tai33 rham53 gai53,,
送紅包,0,送紅包,sung11 fung55 bau53,,
逃不開,0,走毋俐,zeu24 m55 li33,,
逆氣吐出來,0,嗀出來,og2 chud5 loi55,,
逕入,0,直直落,chid2 chid2 log2,,
逕自走,0,弄弄仔行,nung33 nung33 er55 hang55,,
逗孫子,0,弄孫仔,nung33 sun53 er55,,
這一頭,0,這片頭,lia24 pien24 teu55,,
這個地方,0,這搭仔,lia24 dab2 er55,,
這裡,0,這搭仔,lia24 dab2 er55,,
這麼不像樣,0,恁毋像人,an24 m55 ciong11 ngin55,,
這麼不像話,0,恁毋係款,an24 m55 he11 kuan24,,
這麼久沒看到,0,恁久無看着,an24 giu24 mo55 kon11 do24,,
這麼厚臉皮,0,面皮恁賁,mien11 pi55 an24 pun53,,
這麼大膽,0,恁好膽,an24 ho24 dam24,,
這麼早,0,恁早萋,an53 zo24 ci53,,
這麼會拖,0,恁會摸,an24 voi33 mia53,,
這麼會摸,0,恁會摸,an24 voi33 mia53,,
通包,0,總包,zung24 bau53,,
通譯,0,通譯,tung53 rhid2,,
通通,0,全下,cion55 ha33,,
通通,1,完下,von55 ha33,,
通通,2,陷下,ham33 ha33,,
通通,3,總下,zung24 ha33,,
逛街,0,逛街,ong55 gai53,,
逛街,1,遶街,lau53 gai53,,
逝世,0,無在,mo55 coi53,,
造假,0,做手腳,zo11 shiu24 giog5,,
造反,0,造反,co33 fan24,,
逢年過節,0,過年過節,go11 ngien55 go11 zied5,,
逢迎拍馬,0,托核,tog5 hag2,,
逢迎拍馬,1,托核卵,tog5 hag2 lon24,,
連襟,0,姨丈仔,rhi55 chong53 er55,,
進出廚房似的,0,行灶下樣,hang55 zo11 ha53 rhong33,,
進進出出,0,出出入入,chud5 chud5 ngib2 ngib2,,
進門,0,入門,ngib2 mun55,,
進門,1,過門,go11 mun55,,
進香,0,行香,hang55 hiong53,,
逼人吃,0,監人食,gam53 ngin55 shid2,,
逼你做,0,監你做,gam53 ngi55 zo11,,
逼迫到,0,逼着,bed5 do24,,
遇見,0,相堵頭,siong53 du55 teu55,,
遊山玩水,0,遶山,lau53 san53,,
遊山玩水,1,遶山花,lau53 san53 fa53,,
遊蕩,0,打彳亍,da24 chid5 chog5,,
遊覽山景,0,遶山,lau53 san53,,
遊覽山景,1,遶山花,lau53 san53 fa53,,
遊覽山色,0,遶山,lau53 san53,,
遊覽山色,1,遶山花,lau53 san53 fa53,,
遊遊蕩蕩,0,亍上亍下,chog5 shong53 chog5 ha53,,
遊遊蕩蕩,1,彳彳亍亍,chid2 chid2 chog5 chog5,,
遊遊蕩蕩,2,打彳亍,da24 chid5 chog5,,
過世,0,無在,mo55 coi53,,
過中午,0,過晝,go11 zhiu11,,
過問,0,干涉,gon53 shab2,,
過季,0,過時,go11 shi55,,
過後,0,下後,ha33 heu33,,
過時,0,過時,go11 shi55,,
過時的月曆,0,過時个月曆,go11 shi55 gai11 ngied2 lag2,,
過濾過,0,篩過,si53 go11,,
過癮,0,過願,go11 ngien33,,
過磅,0,磅仔,bong11 er55,,
過飽而壞了身體,0,撐壞,cang11 fai33,,
過飽而死,0,撐死,cang11 si24,,
道人長短,0,傳話,chon55 voi53,,
道人長短,1,燒話,shau53 fa11,,
道地,0,正,zhang11,,
道路盡頭,0,路尾,lu33 mui53,,
遠足,0,遶山,lau53 san53,,
遮臉,0,揞面,em53 mien11,,
遮蔭,0,遮蔭,zha53 rhim53,,
遮陽,0,遮蔭,zha53 rhim53,,
遺失,0,打毋見忒,da24 m55 gien11 ted5,,
避不掉,0,走毋俐,zeu24 m55 li33,,
避邪,0,避邪,pid5 sia55,,
避開,0,閃走,sham24 zeu24,,
避雨,0,閃水,sham24 shui24,,
避雨,1,僑水,kieu55 shui24,,
邀人加入標會,0,招會仔,zhau53 fui33 er55,,
邀人加入標會,1,牽會仔,kien53 fui33 er55,,
邀功,0,討功勞,to24 gung53 lo55,,
還,0,還合,han55 gag5,,
還早得很,0,吂曾吂抵,mang55 cien55 mang55 di24,,
還有,0,還過,han55 go11,,
還算好吃,0,罔食,mong24 shid2,,
還算漂亮,0,靚靚仔,ziang53 ziang53 er55,,
邋遢,0,落臍,lau55 ce55,,
那一處,0,該搭仔,gai55 dab2 er55,,
那個地方,0,該方所在,gai55 vong53 so24 cai33,,
那個地方,1,該搭仔,gai55 dab2 er55,,
那裡,0,該搭仔,gai55 dab2 er55,,
配藥,0,合藥仔,gab5 rhog2 er55,,
酒娘,0,酒釀,ziu24 ngiong55,,
酒引子,0,酒釀,ziu24 ngiong55,,
酒母,0,酒釀,ziu24 ngiong55,,
酒窩,0,酒窟,ziu24 fud5,,
酒麴,0,酒釀,ziu24 ngiong55,,
酵母,0,發酵,fad5 gau11,,
酸溜溜的,0,酸勼勼,son53 giu55 giu55,,
醃缸,0,醃缸,am53 gong53,,
醃越瓜,0,醃瓜仔,am53 gua53 er55,,
醃酸菜,0,滷鹹菜,lu53 ham55 coi11,,
醒悟,0,分醒,fun53 siang24,,
釋出味道,0,出味,chud5 mui33,,
釋迦,0,佛果,fud2 go24,,
重摔,0,拌倒,pan53 do24,,
野草莓,0,竻波仔,ned5 po53 er55,,
野蠻,0,番番,fan53 fan53,,
量血壓,0,量血壓,liong55 hied5 ab5,,
金手環,0,金手鈪,gim53 shiu24 ag5,,
金手鐲,0,金手鈪,gim53 shiu24 ag5,,
金玉其外,0,好頭好面,ho24 teu55 ho24 mien11,,
金鐲子,0,金手鈪,gim53 shiu24 ag5,,
金龜子,0,金蛄仔,gim53 gu53 er55,,
釘布邊,0,車布脣,cha53 bu11 shun55,,
釘布邊,1,鍬布脣,chio53 bu11 shun55,,
針眼,0,針線空,zhim53 sien11 kung53,,
針黹女紅,0,針頭線尾,zhim53 teu55 sien11 mui53,,
鈍鈍的,0,鈍鈍,tun33 tun33,,
鉗子,0,鉗仔,kiam55 er55,,
鉛線,0,鉛線仔,rhan55 sien11 er55,,
銀河,0,天河,tien53 ho55,,
銀河,1,河溪,ho55 hai53,,
銷路廣,0,銷路闊,siau53 lu33 fad5,,
鋤田角,0,改田角,goi24 tien55 gog5,,
鋤菜園,0,改菜園,goi24 coi11 rhan55,,
鋪張,0,排場,pai55 chong55,,
鋪柏油,0,打馬膠,da24 ma55 ga55,,
錄取率,0,錄取率,liug2 ci24 lid2,,
錄取率,1,錄取率,liug2 ci24 lud2,,
錙銖必較,0,利斗,li33 deu24,,
錢鼠,0,錢鼠,cien55 chu24,,
錯身,0,相閃,siong53 sham24,,
鍋子,0,鑊頭,vog2 teu55,,
鎖門,0,閂門,con53 mun55,,
鏟菜,0,鐐菜,liau53 coi11,,
鏟起來,0,鐐起來,liau53 hi24 loi55,,
鐮刀,0,禾鐮,vo55 liam55,,
鐵公雞,0,齧鬼,ngad5 gui24,,
鐵公雞,1,齧察鬼,ngad5 cad5 gui24,,
鐵撬,0,撬仔,kiau33 er55,,
鐵絲,0,鉛線仔,rhan55 sien11 er55,,
鐵線,0,鉛線仔,rhan55 sien11 er55,,
鐵釘,0,鐵釘仔,tied5 dang53 er55,,
鑲牙補齒,0,鑲牙補齒,siong53 nga55 bu24 chi24,,
鑽來鑽去,0,鑽上鑽下,zon11 shong53 zon11 ha53,,
鑽來鑽去,1,鑽來鑽去,zon11 loi55 zon11 hi11,,
鑽孔,0,鏨空,cam33 kung53,,
鑽孔,1,鏨空仔,cam33 kung53 er55,,
鑽洞,0,穿空,chon53 kung53,,
鑽洞,1,鏨空,cam33 kung53,,
鑽洞,2,鏨空仔,cam33 kung53 er55,,
鑽洞,3,鑽空仔,zon11 kung53 er55,,
鑿井,0,打井,da24 ziang24,,
鑿子,0,鏨仔,cam33 er55,,
鑿字,0,鏨字,cam33 sii33,,
鑿洞,0,鏨空,cam33 kung53,,
鑿洞,1,鏨空仔,cam33 kung53 er55,,
長久,0,長久,chong55 giu24,,
長命百歲,0,食百二,shid2 bag5 ngi33,,
長壽,0,長命,chong55 miang33,,
長大成人,0,成人長大,shin55 ngin55 zhong24 tai33,,
長年,0,透長年,teu11 chong55 ngien55,,
長年累月,0,長年透天,chong55 ngien55 teu11 tien53,,
長年菜,0,長年菜,chong55 ngien55 coi11,,
長新芽,0,必筍,bid5 sun24,,
長柄鐮刀,0,伐鐮,pad5 liam55,,
長痱子,0,發熱痱仔,bod5 ngied2 bui11 er55,,
長短腳,0,長短腳,chong55 don24 giog5,,
長腫瘤,0,發瘤,bod5 liu55,,
長芽,0,必筍,bid5 sun24,,
長芽,1,綻,can11,,
長蟲,0,生蟲,sang53 chung55,,
長蟲,1,發蟲,bod5 chung55,,
長長拖著,0,長纜纜,chong55 nam55 nam55,,
長長的,0,長槓長槓,chong55 gong11 chong55 gong11,,
長長的,1,長纜纜,chong55 nam55 nam55,,
長頸鹿,0,長頸鹿,chong55 giang24 lug2,,
長黴,0,生菇,sang53 gu53,,
門戶相對,0,兩對門,liong24 dui11 mun55,,
門牙,0,當門牙,dong53 mun55 nga55,,
門閂,0,門閂,mun55 con53,,
閂門,0,閂門,con53 mun55,,
閃,0,𥍉,ngiab5,,
閃得一乾二淨,0,走俐俐,zeu24 li33 li33,,
閃得老遠,0,閃俐俐,sham24 li33 li33,,
閃爍,0,𥍉,ngiab5,,
閃電,0,𥍉爧,ngiab5 lang11,,
開夜車,0,熬夜,hau55 rha33,,
開夜車,1,熬夜,ngau55 rha33,,
開始,0,起勢,hi24 shi11,,
開支,0,所費,so24 fui11,,
開水,0,撙水,zun24 shui24,,
開燈,0,扚電火,diag2 tien33 fo24,,
開襠褲,0,肚褡褲,du24 dab5 fu11,,
開銷,0,所費,so24 fui11,,
開鑼,0,開鑼,koi53 lo55,,
開門,0,打門,da24 mun55,,
開電燈,0,扚電火,diag2 tien33 fo24,,
閒不下來,0,閒毋得,han55 m55 ded5,,
閒不住,0,閒毋得,han55 m55 ded5,,
閒工夫,0,閒手腳,han55 shiu24 giog5,,
閒工夫,1,閒時間,han55 shi55 gien53,,
閒差事,0,閒頭路,han55 teu55 lu33,,
閒晃,0,打彳亍,da24 chid5 chog5,,
閒著沒事,0,閒亍亍,han55 chog5 chog5,,
閒逛,0,打彳亍,da24 chid5 chog5,,
間歇性降雨,0,放水白,biong11 shui24 pag2,,
閹雞,0,閹雞,rham53 gai53,,
闔上,0,合等,hab2 den24,,
闔回去,0,合轉去,hab5 zhon24 hi11,,
闔起來,0,合等,hab2 den24,,
關公,0,恩主公,en53 zhu24 gung53,,
關燈,0,扚電火,diag2 tien33 fo24,,
關聖帝君,0,恩主公,en53 zhu24 gung53,,
關聯,0,干涉,gon53 shab2,,
關電燈,0,扚電火,diag2 tien33 fo24,,
阻塞不通,0,塞塞,sed5 sed5,,
阻擋,0,角等,gog5 den24,,
阻水,0,斷水,don24 shui24,,
阻礙,0,徑杈,gang11 ca33,,
阻隔,0,角等,gog5 den24,,
附給他,0,合分佢,gag5 bun53 gi55,,
附贈給他,0,合分佢,gag5 bun53 gi55,,
附送給他,0,合分佢,gag5 bun53 gi55,,
陌生,0,生疏,sang53 so53,,
降伏,0,降服,hong55 fug2,,
降服,0,降服,hong55 fug2,,
陡峭,0,嶇,ki53,,
陰莖,0,膦棍,lin24 gun11,,
陰部,0,下身,ha53 shin53,,
陶土,0,結石泥,gied5 shag2 nai55,,
陶土,1,結舌泥,gied5 shad2 nai55,,
陶瓷,0,缶仔,fui55 er55,,
陶缽,0,泥缽,nai55 bad5,,
陷下去,0,漯落去,lab5 log2 hi11,,
陷入,0,漯着,lab5 do24,,
陷入,1,漯落去,lab5 log2 hi11,,
陷落,0,漯着,lab5 do24,,
陷落,1,漯落去,lab5 log2 hi11,,
陷進,0,漯着,lab5 do24,,
陷進去,0,漯落去,lab5 log2 hi11,,
陽光,0,日頭花,ngid5 teu55 fa53,,
陽光,1,日頭絲,ngid5 teu55 si53,,
陽光直射,0,箭日,zien11 ngid5,,
陽光直晒,0,當日,dong53 ngid5,,
陽光直晒,1,箭日,zien11 ngid5,,
陽宅風水,0,屋場,vug5  chong55,,
隔著,0,角等,gog5 den24,,
隕石,0,隕石,rhun24 shag2,,
隧道,0,窿,lung55,,
隨,0,由在,rhiu55 cai33,,
隨,1,任在,rhim33 cai33,,
隨便你,0,由在你,rhiu55 cai33 ngi55,,
隨便你,1,隨在你,sui55 cai33 ngi55,,
隨便問問,0,問暢个,mun11 tiong11 gai11,,
隨即,0,一轉首,rhid5 zhon24 shiu24,,
隨口說說,0,加減講,ga53 gam24 gong24,,
隨口說說,1,罔講,mong24 gong24,,
隱隱的,0,溫溫仔,vun53 vun53 er55,,
雀斑,0,烏蠅屎,vu53 rhin55 shi24,,
雄健,0,雄頭,hiung55 teu55,,
雄壯,0,雄頭,hiung55 teu55,,
雄雞,0,雄雞,hiung55 gai53,,
雄風,0,雄頭,hiung55 teu55,,
集資,0,拈錢,ngiam53 cien55,,
雇員,0,承勞,shin55 lo55,,
雙下巴,0,雙下𪘒,sung53 ha53 ngam53,,
雙生子,0,雙胞卵,sung53 bau53 lon24,,
雙眼皮,0,雙瞼目,sung53 ngiam53 mug5,,
雙胞胎,0,雙胞卵,sung53 bau53 lon24,,
雙重損失,0,來去剪,loi55 hi11 zien24,,
雙重損失,1,兩頭剪,liong24 teu55 zien24,,
雙重損失,2,雙下剪,sung53 ha33 zien24,,
雙重損失,3,雙頭剪,sung53 teu55 zien24,,
雜七雜八,0,拉拉雜雜,lab2 lab2 cab2 cab2,,
雜七雜八,1,滴滴溚溚,did2 did2 dab2 dab2,,
雜耍特技,0,變把戲,bien11 ba24 hi11,,
雜草叢生,0,塞弄弄,sed5 nung33 nung33,,
雜貨店,0,雜貨店,cab2 fo11 diam11,,
雞佛,0,雞核,gai53 hag2,,
